23;fannkuch-redux;1681.7;83.62;20.111217412102366
26;fannkuch-redux;1369.93;53.43;25.639715515627927
23;mandelbrot;2556.72;150.98;16.93416346535965
26;mandelbrot;1182.25;57.0;20.74122807017544
